日期,浦发银行,上海机场,民生银行,中国石化,中信证券,三一重工,招商银行,保利地产,中国联通,上汽集团,复星医药,恒瑞医药,万华化学,华夏幸福,贵州茅台,山东黄金,海螺水泥,海尔智家,三安光电,海通证券,伊利股份,中国神华,中国国航,兴业银行,中国铁建,中国平安,交通银行,中国中铁,工商银行,中国太保,中国人寿,中国建筑,华泰证券,中国中车,中国石油,中国国旅,建设银行,中国银行,中国重工
2015/09/30,1.2810,0.6700,0.7800,0.2020,1.1300,0.0400,1.3100,0.4600,0.1087,1.2850,0.5600,0.5424,0.4700,1.1500,6.9100,0.0300,0.8900,0.4320,0.3800,1.0300,0.4300,0.5900,0.3200,1.4500,0.4300,1.9000,0.5000,0.2150,0.4200,1.2500,1.1100,0.4300,1.1450,0.1700,0.1400,1.0410,0.5300,0.3100,0.0100
2015/10/30,1.9920,1.0000,0.7800,0.2140,1.4000,0.0400,1.9200,0.6000,0.1269,1.9280,0.8200,0.8033,0.6600,1.4200,9.0900,0.1900,1.1516,0.4320,0.6000,1.0600,0.4300,0.8320,0.5100,2.1600,0.4300,2.6400,0.5000,0.2150,0.4200,1.2500,1.2000,0.6000,1.1450,0.1700,0.1700,1.3507,0.7700,0.4300,0.0100
2015/11/30,1.9920,1.0000,1.1000,0.2140,1.4000,0.0100,1.9200,0.6000,0.1269,1.9280,0.8200,0.8033,0.6600,1.4200,9.0900,0.1900,1.1516,0.5640,0.6000,1.0600,0.5900,0.8320,0.5100,2.1600,0.6700,2.6400,0.7000,0.3440,0.6200,1.6600,1.2000,0.6000,1.3800,0.2900,0.1700,1.3507,0.7700,0.4300,-0.0240
2015/12/31,1.9920,1.0000,1.1000,0.2140,1.4000,0.0100,1.9200,0.6000,0.1269,1.9280,0.8200,0.8033,0.6600,1.4200,9.0900,0.1900,1.1516,0.5640,0.6000,1.0600,0.5900,0.8320,0.5100,2.1600,0.6700,2.6400,0.7000,0.3440,0.6200,1.6600,1.2000,0.6000,1.3800,0.2900,0.1700,1.3507,0.7700,0.4300,-0.0240
2016/01/29,1.9920,1.0000,1.1000,0.2140,1.4000,0.0100,1.9200,0.6000,0.1269,1.9280,0.8200,0.8033,0.6600,1.4200,9.0900,0.1900,1.1516,0.5640,0.6000,1.0600,0.5900,0.8320,0.5100,2.1600,0.6700,2.6400,0.7000,0.3440,0.6200,1.6600,1.2000,0.6000,1.3800,0.2900,0.1700,1.3507,0.7700,0.4300,-0.0240
2016/02/29,1.9920,1.0000,1.1000,0.2140,1.4000,0.0100,1.9200,0.6000,0.1269,1.9280,0.8200,0.8033,0.6600,1.4200,9.0900,0.1900,1.1516,0.5640,0.6000,1.0600,0.5900,0.8320,0.5100,2.1600,0.6700,2.6400,0.7000,0.3440,0.6200,1.6600,1.2000,0.6000,1.3800,0.2900,0.1700,1.3507,0.7700,0.4300,-0.0240
2016/03/31,1.9920,1.3100,1.3000,0.2660,1.7100,0.0100,2.2900,0.6000,0.1638,1.9280,1.0700,0.8033,0.7400,1.8100,12.3400,0.4100,1.4200,0.5640,0.6000,1.4800,0.7600,0.8120,0.5500,2.1600,0.9800,2.9800,0.9000,0.5300,0.7700,1.9600,1.2200,0.6000,1.6452,0.4300,0.1900,1.3507,0.9100,0.5600,-0.0240
2016/04/29,2.6650,0.3300,1.3000,0.0510,1.7100,0.0120,0.7300,0.1300,0.0069,2.7020,0.2700,0.3510,0.2100,0.4400,3.8900,0.1600,0.2180,0.2620,0.1800,0.1500,0.7600,0.8120,0.2000,0.8200,0.9800,1.1600,0.2600,0.5300,0.2100,1.9600,0.1800,0.8400,0.1740,0.0700,-0.0800,0.7137,0.9100,0.1500,0.0120
2016/05/31,0.6960,0.3300,0.3800,0.0510,0.1400,0.0120,0.7300,0.1300,0.0069,0.7200,0.2700,0.3510,0.2100,0.4400,3.8900,0.1600,0.2180,0.2620,0.1800,0.1500,0.2600,0.2320,0.2000,0.8200,0.1890,1.1600,0.2600,0.1000,0.2100,0.2400,0.1800,0.2100,0.1740,0.0700,-0.0800,0.7137,0.2700,0.1500,0.0120
2016/06/30,0.6960,0.3300,0.3800,0.0510,0.1400,0.0120,0.7300,0.1300,0.0069,0.7200,0.2700,0.3510,0.2100,0.4400,3.8900,0.1600,0.2180,0.2620,0.1800,0.1500,0.2600,0.2320,0.2000,0.8200,0.1890,1.1600,0.2600,0.1000,0.2100,0.2400,0.1800,0.2100,0.1740,0.0700,-0.0800,0.7137,0.2700,0.1500,0.0120
2016/07/29,0.6960,0.3300,0.3800,0.0510,0.1400,0.0120,0.7300,0.1300,0.0069,0.7200,0.2700,0.3510,0.2100,0.4400,3.8900,0.1600,0.2180,0.2620,0.1800,0.1500,0.2600,0.2320,0.2000,0.8200,0.1890,1.1600,0.2600,0.1000,0.2100,0.2400,0.1800,0.2100,0.1740,0.0700,-0.0800,0.7137,0.2700,0.1500,0.0120
2016/08/31,1.2290,0.7300,0.7500,0.1590,0.4300,0.0180,1.4000,0.4600,0.0211,1.3660,0.6500,0.5589,0.6300,1.3600,7.0100,0.3900,0.6300,0.5430,0.3800,0.3700,0.5300,0.4940,0.2800,1.4900,0.4300,2.2800,0.5000,0.2240,0.4200,0.6800,0.3600,0.5100,0.3967,0.1800,0.0030,1.1337,0.5300,0.3100,0.0400
2016/09/30,1.2290,0.7300,0.7500,0.1590,0.4300,0.0180,1.4000,0.4600,0.0211,1.3660,0.6500,0.5589,0.6300,1.3600,7.0100,0.3900,0.6300,0.5430,0.3800,0.3700,0.5300,0.4940,0.2800,1.4900,0.4300,2.2800,0.5000,0.2240,0.4200,0.6800,0.3600,0.5100,0.3967,0.1800,0.0030,1.1337,0.5300,0.3100,0.0400
2016/10/31,1.8730,1.0900,1.0700,0.2410,0.6600,0.0230,2.0700,0.6400,0.0231,2.0940,0.9400,0.8212,1.1600,1.5800,9.9200,0.5100,1.1263,0.6270,0.3700,0.5500,0.7200,0.8700,0.5900,2.2500,0.6700,3.1700,0.7000,0.3900,0.6300,0.9700,0.4700,0.7900,0.6700,0.2800,0.0100,1.4963,0.7800,0.4400,0.0460
2016/11/30,1.8730,1.0900,1.0700,0.2410,0.6600,0.0230,2.0700,0.6400,0.0231,2.0940,0.9400,0.8212,1.1600,1.5800,9.9200,0.5100,1.1263,0.6270,0.3700,0.5500,0.7200,0.8700,0.5900,2.2500,0.6700,3.1700,0.7000,0.3900,0.6300,0.9700,0.4700,0.7900,0.6700,0.2800,0.0100,1.4963,0.7800,0.4400,0.0460
2016/12/30,1.8730,1.0900,1.0700,0.2410,0.6600,0.0230,2.0700,0.6400,0.0231,2.0940,0.9400,0.8212,1.1600,1.5800,9.9200,0.5100,1.1263,0.6270,0.3700,0.5500,0.7200,0.8700,0.5900,2.2500,0.6700,3.1700,0.7000,0.3900,0.6300,0.9700,0.4700,0.7900,0.6700,0.2800,0.0100,1.4963,0.7800,0.4400,0.0460
2017/01/26,1.8730,1.0900,1.0700,0.2410,0.6600,0.0230,2.0700,0.6400,0.0231,2.0940,0.9400,0.8212,1.1600,1.5800,9.9200,0.5100,1.1263,0.6270,0.3700,0.5500,0.7200,0.8700,0.5900,2.2500,0.6700,3.1700,0.7000,0.3900,0.6300,0.9700,0.4700,0.7900,0.6700,0.2800,0.0100,1.4963,0.7800,0.4400,0.0460
2017/02/28,1.8730,1.0900,1.0700,0.2410,0.6600,0.0230,2.0700,0.6400,0.0231,2.0940,0.9400,0.8212,1.1600,1.5800,9.9200,0.5100,1.1263,0.6270,0.3700,0.5500,0.7200,0.8700,0.5900,2.2500,0.6700,3.1700,0.7000,0.3900,0.6300,0.9700,0.4700,0.7900,0.6700,0.2800,0.0100,1.4963,0.7800,0.4400,0.0460
2017/03/31,1.8730,1.4600,1.3100,0.3830,0.8600,0.0230,2.4600,0.6400,0.0073,2.0940,1.2100,1.1040,1.1600,2.2200,9.9200,0.7700,1.6100,0.6270,0.3700,0.7000,0.9300,1.1420,0.5500,2.2500,1.0300,3.5000,0.8900,0.5170,0.7700,1.3300,0.6600,0.7900,0.8754,0.4100,0.0400,1.4963,0.9200,0.4400,0.0460
2017/04/28,0.6300,0.4100,0.3900,0.1370,0.8600,0.0970,0.7900,1.1000,0.0129,2.9030,0.3200,0.3446,0.9600,0.5900,4.8700,0.1800,0.4063,0.6270,0.1700,0.1900,0.9300,1.1420,0.1100,2.2500,1.0300,1.2900,0.8900,0.5170,0.7700,1.3300,0.2100,0.2400,0.1857,0.0400,0.0300,1.4963,0.2800,0.5400,0.0150
2017/05/31,0.6300,0.4100,0.3900,0.1370,0.1900,0.0970,0.7900,0.1600,0.0129,0.7210,0.3200,0.3446,0.9600,0.5900,4.8700,0.1800,0.4063,0.2850,0.1700,0.1900,0.2900,0.6150,0.1100,0.8800,0.2120,1.2900,0.2600,0.1070,0.2100,0.2200,0.2100,0.2400,0.1857,0.0400,0.0300,0.7357,0.2800,0.1500,0.0150
2017/06/30,0.6300,0.4100,0.3900,0.1370,0.1900,0.0970,0.7900,0.1600,0.0129,0.7210,0.3200,0.3446,0.9600,0.5900,4.8700,0.1800,0.4063,0.2850,0.1700,0.1900,0.2900,0.6150,0.1100,0.8800,0.2120,1.2900,0.2600,0.1070,0.2100,0.2200,0.2100,0.2400,0.1857,0.0400,0.0300,0.7357,0.2800,0.1500,0.0150
2017/07/31,0.6300,0.4100,0.3900,0.1370,0.1900,0.0970,0.7900,0.1600,0.0129,0.7210,0.3200,0.3446,0.9600,0.5900,8.9600,0.1800,0.4063,0.2850,0.1700,0.1900,0.2900,0.6150,0.1100,0.8800,0.2120,1.2900,0.2600,0.1070,0.2100,0.2200,0.2100,0.2400,0.1857,0.0400,0.0300,0.7357,0.2800,0.1500,0.0150
2017/08/31,0.9700,0.8800,0.7700,0.2240,0.4100,0.1510,1.5600,0.4800,0.0367,1.3790,0.7000,0.5579,1.7900,1.8200,8.9600,0.3300,1.2700,0.7260,0.3700,0.3500,0.5500,1.2220,0.2500,1.5100,0.4800,2.4300,0.4900,0.3100,0.4300,0.7200,0.4300,0.5700,0.4179,0.1300,0.0690,0.6659,0.5500,0.3500,0.0340
2017/09/29,0.9700,0.8800,0.7700,0.2240,0.4100,0.1510,1.5600,0.4800,0.0367,1.3790,0.7000,0.5579,1.7900,1.8200,8.9600,0.3300,1.2700,0.7260,0.3700,0.3500,0.5500,1.2220,0.2500,1.5100,0.4800,2.4300,0.4900,0.3100,0.4300,0.7200,0.4300,0.5700,0.4179,0.1300,0.0690,0.6659,0.5500,0.3500,0.0340
2017/10/31,1.4500,1.4000,1.1000,0.3170,0.6500,0.2360,2.3300,0.7000,0.0619,2.1220,0.9900,0.8274,2.8700,2.0200,15.9100,0.4800,1.8509,0.9320,0.5800,0.5300,0.8100,1.7920,0.6200,2.2600,0.7800,3.7200,0.7000,0.4520,0.6400,1.2100,0.9400,0.8300,0.6600,0.2400,0.0900,0.9772,0.8000,0.4700,0.0590
2017/11/30,1.4500,1.4000,1.1000,0.3170,0.6500,0.2360,2.3300,0.7000,0.0619,2.1220,0.9900,0.8274,2.8700,2.0200,15.9100,0.4800,1.8509,0.9320,0.5800,0.5300,0.8100,1.7920,0.6200,2.2600,0.7800,3.7200,0.7000,0.4520,0.6400,1.2100,0.9400,0.8300,0.6600,0.2400,0.0900,0.9772,0.8000,0.4700,0.0590
2017/12/29,1.4500,1.4000,1.1000,0.3170,0.6500,0.2360,2.3300,0.7000,0.0619,2.1220,0.9900,0.8274,2.8700,2.0200,15.9100,0.4800,1.8509,0.9320,0.5800,0.5300,0.8100,1.7920,0.6200,2.2600,0.7800,3.7200,0.7000,0.4520,0.6400,1.2100,0.9400,0.8300,0.6600,0.2400,0.0900,0.9772,0.8000,0.4700,0.0590
2018/01/31,1.4500,1.4000,1.1000,0.3170,0.6500,0.2360,2.3300,0.7000,0.0619,2.1220,0.9900,0.8274,2.8700,2.0200,15.9100,0.4800,1.8509,0.9320,0.5800,0.5300,0.8100,1.7920,0.6200,2.2600,0.7800,3.7200,0.7000,0.4520,0.6400,1.2100,0.9400,0.8300,0.6600,0.2400,0.0900,0.9772,0.8000,0.4700,0.0590
2018/02/28,1.4500,1.4000,1.1000,0.3170,0.6500,0.2360,2.3300,0.7000,0.0619,2.1220,0.9900,0.8274,2.8700,2.0200,15.9100,0.4800,1.8509,0.9320,0.5800,0.5300,0.8100,1.7920,0.6200,2.2600,0.7800,3.7200,0.7000,0.4520,0.6400,1.2100,0.9400,0.8300,0.6600,0.2400,0.0900,0.9772,0.8000,0.4700,0.0590
2018/03/30,1.4500,1.9100,1.3500,0.4220,0.9400,0.2360,2.7800,0.7000,0.0188,2.9590,1.2700,0.8274,4.0900,2.8300,21.5600,0.6100,2.9900,0.9320,0.5800,0.7500,0.8100,2.2640,0.5400,2.2600,1.1600,4.9900,0.9100,0.6690,0.7900,1.6200,1.1300,0.8300,1.2951,0.3800,0.1200,0.9772,0.9600,0.5600,0.0590
2018/04/27,1.4500,0.5300,1.3500,0.1550,0.9400,0.1956,2.7800,0.1600,0.0430,2.9590,1.2700,0.3300,1.3000,2.8300,21.5600,0.1900,0.9016,0.3250,0.2400,0.1500,0.3500,2.2640,0.1900,0.8500,1.1600,1.4400,0.9100,0.6690,0.7900,1.6200,0.4800,1.0700,0.2657,0.0400,0.1200,0.9772,0.3000,0.5600,0.0130
2018/05/31,0.4600,0.5300,0.4100,0.1550,0.2200,0.1956,0.9000,0.1600,0.0430,0.8310,0.2800,0.3300,1.3000,0.7400,6.7700,0.1900,0.9016,0.3250,0.2400,0.1500,0.3500,0.5850,0.1900,0.8500,0.2520,1.4400,0.2700,0.1310,0.2200,0.4100,0.4800,0.2700,0.2657,0.0400,0.0600,0.5940,0.3000,0.1600,0.0130
2018/06/29,0.4600,0.5300,0.4100,0.1550,0.2200,0.1956,0.9000,0.1600,0.0430,0.8310,0.2800,0.3300,1.3000,0.7400,6.7700,0.1900,0.9016,0.3250,0.2400,0.1500,0.3500,0.5850,0.1900,0.8500,0.2520,1.4400,0.2700,0.1310,0.2200,0.4100,0.4800,0.2700,0.2657,0.0400,0.0600,0.5940,0.3000,0.1600,0.0130
2018/07/31,0.4600,0.5300,0.4100,0.1550,0.2200,0.1956,0.9000,0.1600,0.0430,0.8310,0.2800,0.3300,2.5400,0.7400,6.7700,0.1900,0.9016,0.3250,0.2400,0.1500,0.3500,0.5850,0.1900,0.8500,0.2520,1.4400,0.2700,0.1310,0.2200,0.4100,0.4800,0.2700,0.2657,0.0400,0.0600,0.5940,0.3000,0.1600,0.0130
2018/08/31,0.9500,1.0500,0.6800,0.3440,0.4600,0.4410,1.7700,0.5500,0.0849,1.6250,0.6300,0.5159,2.5400,2.2500,12.5500,0.3300,2.4400,0.7970,0.4500,0.2600,0.5700,1.1550,0.2500,1.5500,0.5600,3.2600,0.5100,0.3940,0.4500,0.9100,0.5700,0.4200,0.4410,0.1435,0.1480,0.9829,0.5900,0.3700,0.0440
2018/09/28,0.9500,1.0500,0.6800,0.3440,0.4600,0.4410,1.7700,0.5500,0.0849,1.6250,0.6300,0.5159,2.5400,2.2500,12.5500,0.3300,2.4400,0.7970,0.4500,0.2600,0.5700,1.1550,0.2500,1.5500,0.5600,3.2600,0.5100,0.3940,0.4500,0.9100,0.5700,0.4200,0.4410,0.1435,0.1480,0.9829,0.5900,0.3700,0.0440
2018/10/31,1.4400,1.6300,0.9700,0.4950,0.6000,0.6330,2.6600,0.8100,0.1143,2.3690,0.8300,0.7900,3.3000,2.5400,19.6900,0.4100,3.9092,1.0050,0.6400,0.3100,0.8300,1.7740,0.5100,2.3600,0.9000,4.4500,0.7400,0.5620,0.6700,1.4000,0.6900,0.6200,0.6100,0.2600,0.2630,1.3855,0.8600,0.5000,0.0640
2018/11/30,1.4400,1.6300,0.9700,0.4950,0.6000,0.6330,2.6600,0.8100,0.1143,2.3690,0.8300,0.7900,3.3000,2.5400,19.6900,0.4100,3.9092,1.0050,0.6400,0.3100,0.8300,1.7740,0.5100,2.3600,0.9000,4.4500,0.7400,0.5620,0.6700,1.4000,0.6900,0.6200,0.6100,0.2600,0.2630,1.3855,0.8600,0.5000,0.0640
2018/12/28,1.4400,1.6300,0.9700,0.4950,0.6000,0.6330,2.6600,0.8100,0.1143,2.3690,0.8300,0.7900,3.3000,2.5400,19.6900,0.4100,3.9092,1.0050,0.6400,0.3100,0.8300,1.7740,0.5100,2.3600,0.9000,4.4500,0.7400,0.5620,0.6700,1.4000,0.6900,0.6200,0.6100,0.2600,0.2630,1.3855,0.8600,0.5000,0.0640
2019/01/31,1.4400,1.6300,0.9700,0.4950,0.6000,0.6330,2.6600,0.8100,0.1143,2.3690,0.8300,0.7900,3.3000,2.5400,19.6900,0.4100,3.9092,1.0050,0.6400,0.3100,0.8300,1.7740,0.5100,2.3600,0.9000,4.4500,0.7400,0.5620,0.6700,1.4000,0.6900,0.6200,0.6100,0.2600,0.2630,1.3855,0.8600,0.5000,0.0640
2019/02/28,1.4400,1.6300,0.9700,0.4950,0.6000,0.6330,2.6600,0.8100,0.1143,2.3690,0.8300,1.1000,3.3000,2.5400,19.6900,0.4100,3.9092,1.0050,0.6400,0.3100,1.0600,1.7740,0.5100,2.3600,0.9000,4.4500,0.7400,0.5620,0.6700,1.4000,0.6900,0.6200,0.6100,0.2600,0.2630,1.3855,0.8600,0.5000,0.0640
2019/03/29,1.8500,2.2000,0.9700,0.5210,0.7700,0.6330,3.1300,0.8100,0.1321,2.3690,1.0700,1.1000,3.3000,2.5400,28.0200,0.4500,5.6300,1.0050,0.6400,0.4500,1.0600,2.2050,0.5300,2.3600,0.9000,6.0200,0.7400,0.5620,0.8200,1.9900,0.3900,0.6200,0.6100,0.3900,0.2900,1.3855,1.0000,0.5000,0.0640
2019/04/30,0.5300,0.7200,0.3600,0.1220,0.3500,0.4127,1.0000,0.2000,0.0524,0.7060,0.2800,0.2700,0.8900,0.9700,8.9300,0.1700,1.1476,0.3350,0.1500,0.3300,0.3700,0.6330,0.2000,0.9500,0.2810,2.5500,0.2800,0.1500,0.2300,0.6000,0.9200,0.2100,0.3400,0.0600,0.0560,1.1809,0.3100,0.1700,0.0230
2019/05/31,0.5300,0.7200,0.3600,0.1220,0.3500,0.4127,1.0000,0.2000,0.0524,0.7060,0.2800,0.2700,0.8900,0.9700,8.9300,0.1700,1.1476,0.3350,0.1500,0.3300,0.3700,0.6330,0.2000,0.9500,0.2810,2.5500,0.2800,0.1500,0.2300,0.6000,0.9200,0.2100,0.3400,0.0600,0.0560,1.1809,0.3100,0.1700,0.0230
2019/06/28,0.5300,0.7200,0.3600,0.1220,0.3500,0.4127,1.0000,0.2000,0.0524,0.7060,0.2800,0.2700,0.8900,0.9700,8.9300,0.1700,1.1476,0.3350,0.1500,0.3300,0.3700,0.6330,0.2000,0.9500,0.2810,2.5500,0.2800,0.1500,0.2300,0.6000,0.9200,0.2100,0.3400,0.0600,0.0560,1.1809,0.3100,0.1700,0.0230
2019/07/31,0.5300,0.7200,0.3600,0.1220,0.3500,0.4127,1.0000,0.2000,0.0524,0.7060,0.2800,0.2700,0.8900,0.9700,15.8800,0.1700,1.1476,0.3350,0.1500,0.3300,0.3700,0.6330,0.2000,0.9500,0.2810,2.5500,0.2800,0.1500,0.2300,0.6000,0.9200,0.2100,0.3400,0.0600,0.0560,1.1809,0.3100,0.1700,0.0230
2019/08/30,1.0700,1.4000,0.3600,0.2590,0.5300,0.8340,2.0100,0.8400,0.0970,1.1780,0.5900,0.5428,1.7900,2.7800,15.8800,0.3000,2.8800,0.8090,0.2200,0.3300,0.6200,1.2190,0.2300,1.6600,0.2810,5.4800,0.5400,0.1500,0.2300,1.7900,1.3200,0.4500,0.4900,0.1700,0.1550,1.1809,0.6200,0.1700,0.0500
2019/09/30,1.0700,1.4000,0.7200,0.2590,0.5300,0.8340,2.0100,0.8400,0.0970,1.1780,0.5900,0.5428,1.7900,2.7800,15.8800,0.3000,2.8800,0.8090,0.2200,0.4800,0.6200,1.2190,0.2300,1.6600,0.6500,5.4800,0.5400,0.3990,0.4700,1.7900,1.3200,0.4500,0.4900,0.1700,0.1550,1.6795,0.6200,0.3800,0.0500
2019/10/31,1.6200,2.0700,1.0400,0.3570,0.8700,1.1190,3.0500,1.0800,0.1390,1.7800,0.8100,0.8400,2.5200,3.1800,24.2400,0.3100,4.4941,1.2210,0.2800,0.6400,0.9300,1.8650,0.4900,2.5700,1.0400,7.2900,0.7700,0.6130,0.7100,2.5300,2.0300,0.6800,0.7500,0.2900,0.2040,2.1489,0.9000,0.5200,0.0530
2019/11/29,1.6200,2.0700,1.0400,0.3570,0.8700,1.1190,3.0500,1.0800,0.1390,1.7800,0.8100,0.8400,2.5200,3.1800,24.2400,0.3100,4.4941,1.2210,0.2800,0.6400,0.9300,1.8650,0.4900,2.5700,1.0400,7.2900,0.7700,0.6130,0.7100,2.5300,2.0300,0.6800,0.7500,0.2900,0.2040,2.1489,0.9000,0.5200,0.0530
2019/12/31,1.6200,2.0700,1.0400,0.3570,0.8700,1.1190,3.0500,1.0800,0.1390,1.7800,0.8100,0.8400,2.5200,3.1800,24.2400,0.3100,4.4941,1.2210,0.2800,0.6400,0.9300,1.8650,0.4900,2.5700,1.0400,7.2900,0.7700,0.6130,0.7100,2.5300,2.0300,0.6800,0.7500,0.2900,0.2040,2.1489,0.9000,0.5200,0.0530
2020/01/23,1.6200,2.0700,1.0400,0.3570,0.8700,1.1190,3.0500,1.0800,0.1390,1.7800,0.8100,0.8400,2.5200,3.1800,24.2400,0.3100,4.4941,1.2210,0.2800,0.6400,0.9300,1.8650,0.4900,2.5700,1.0400,7.2900,0.7700,0.6130,0.7100,2.5300,2.0300,0.6800,0.7500,0.2900,0.2040,2.1489,0.9000,0.5200,0.0530
2020/02/28,1.6200,2.0700,1.0400,0.3570,0.8700,1.1190,3.0500,1.0800,0.1390,1.7800,0.8100,0.8400,2.5200,3.1800,24.2400,0.3100,4.4941,1.2210,0.2800,0.6400,0.9300,1.8650,0.4900,2.5700,1.0400,8.4100,0.7700,0.6130,0.7100,2.5300,2.0300,0.6800,0.7500,0.2900,0.2040,2.1489,0.9000,0.5200,0.0530
2020/03/31,1.6200,2.6100,1.2200,0.4760,1.0100,1.1190,3.6200,1.0800,0.1610,1.7800,1.3000,1.2000,3.2300,3.1800,24.2400,0.3100,6.3400,1.2210,0.2800,0.8300,0.9300,2.1740,0.4900,2.5700,1.4000,8.4100,1.0000,0.9500,0.8600,3.0600,2.0500,0.6800,1.0400,0.4100,0.2500,2.1489,1.0500,0.6100,0.0530
2020/04/17,1.6200,2.6100,1.2200,0.4760,1.0100,1.1190,3.6200,2.3500,0.1610,2.1910,1.3000,1.2000,3.2300,3.1800,24.2400,0.4200,6.3400,1.2210,0.2800,0.8300,0.9300,2.1740,0.4700,2.5700,1.4000,8.4100,1.0000,0.9500,0.8600,3.0600,2.0500,0.6800,1.0400,0.4100,0.2500,2.1489,1.0500,0.6100,0.0530
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
