日期,浦发银行,上海机场,民生银行,中国石化,中信证券,三一重工,招商银行,保利地产,中国联通,上汽集团,复星医药,恒瑞医药,万华化学,华夏幸福,贵州茅台,山东黄金,海螺水泥,海尔智家,三安光电,海通证券,伊利股份,中国神华,中国国航,兴业银行,中国铁建,中国平安,交通银行,中国中铁,工商银行,中国太保,中国人寿,中国建筑,华泰证券,中国中车,中国石油,中国国旅,建设银行,中国银行,中国重工
2015/09/30,26.4605,24.7014,26.4543,27.0757,25.8265,24.6036,26.8284,25.1769,25.5705,25.9449,24.6485,25.2272,24.2639,24.7827,26.2000,23.9279,25.2152,24.7392,24.5780,25.7113,25.2693,26.3855,25.3149,26.3487,25.9382,27.0256,26.8359,26.2444,28.0626,26.0270,27.3047,25.8789,25.3255,26.5924,28.0407,24.6558,27.8896,27.7219,25.9371
2015/10/30,26.4460,24.7877,26.4719,27.1351,25.9823,24.6572,26.8374,25.2643,25.6657,26.0010,24.7764,25.3562,24.4128,24.9151,26.3167,23.9802,25.2678,24.8299,24.7460,25.8631,25.3045,26.4275,25.4852,26.3963,26.0590,27.1403,26.8793,26.3624,28.1189,26.1325,27.3416,25.9506,25.5646,26.6587,28.1019,24.6431,27.9459,27.7640,26.0369
2015/11/30,26.5751,24.7326,26.4754,27.1109,26.0875,24.6130,26.7958,25.3604,25.6049,26.0747,24.7446,25.2960,24.3347,24.9435,26.3188,23.9868,25.1893,24.8299,24.8235,25.8884,25.2170,26.4013,25.3829,26.4209,25.9514,27.1495,26.8856,26.2661,28.1297,26.2030,27.3348,25.9490,25.6191,26.6100,28.0611,24.6110,27.9974,27.8216,25.9421
2015/12/31,26.5546,24.7643,26.5861,27.1211,26.1806,24.6376,26.8407,25.4633,25.5984,26.1784,24.7189,25.2887,24.3765,25.1211,26.3367,24.1206,25.2299,24.8299,24.8486,25.9270,25.3249,26.4195,25.4441,26.5078,25.9330,27.2126,26.8934,26.2426,28.1210,26.2898,27.4081,25.9713,25.6738,26.5831,28.0551,24.7820,27.9992,27.7970,25.8742
2016/01/29,26.4766,24.6319,26.4708,26.9967,25.8920,24.3243,26.6583,25.2633,25.1758,26.0477,24.4631,25.1786,24.1097,24.9220,26.2529,23.8909,24.9680,24.8299,24.6102,25.6598,25.1165,26.3087,25.1619,26.3418,25.6434,27.0363,26.7080,25.9264,28.0103,26.0745,27.0824,25.7596,25.3718,26.3243,27.9424,24.5279,27.8155,27.5775,25.4565
2016/02/29,26.5644,24.6824,26.4543,26.9898,25.8767,24.3408,26.6292,25.3049,25.1684,26.0320,24.4499,25.2004,24.0509,24.9149,26.3216,24.3053,25.0363,24.5446,24.5521,25.6835,25.0899,26.3257,25.1095,26.3223,25.6070,26.9967,26.6737,25.8385,27.9931,26.0848,27.0546,25.7596,25.3044,26.2630,27.9180,24.4264,27.7555,27.5619,25.3965
2016/03/31,26.5880,24.7834,26.5295,27.0799,26.0971,24.4923,26.7291,25.3267,25.2564,26.1222,24.5545,25.2494,24.1857,24.9964,26.4633,24.3453,25.2176,24.6689,24.6376,25.8253,25.2047,26.3568,25.2204,26.4132,25.7486,27.0889,26.7483,25.9376,28.0556,26.1943,27.2371,25.8649,25.5318,26.3560,27.9623,24.5202,27.8237,27.6319,25.6062
2016/04/29,26.5824,24.6828,26.5502,27.1027,26.0176,24.4400,26.8273,25.2904,25.1734,26.1361,24.5229,25.2377,24.2745,25.0328,26.4776,24.4935,25.1740,24.6523,24.6284,25.8758,25.2358,26.4067,25.2131,26.4505,25.6784,27.0961,26.7136,25.8642,28.0486,26.2455,27.1417,25.8310,25.5492,26.2758,27.9370,24.4839,27.7902,27.6171,25.4741
2016/05/31,26.6078,24.7010,26.5274,27.0945,26.0387,24.3809,26.8413,25.2377,25.1634,26.1336,24.5213,25.2217,24.2608,25.0135,26.5291,24.4639,25.1141,24.7461,24.6711,25.9289,25.2608,26.3489,25.2378,26.4555,25.6454,27.1171,26.7411,25.8330,28.0718,26.2339,27.1385,25.8274,25.6089,26.3019,27.9303,24.4875,27.8299,27.6201,25.4500
2016/06/30,26.5422,24.6392,26.5096,27.0715,26.0047,24.3670,26.8131,25.3513,25.1147,26.1336,24.5078,25.2684,24.3452,25.0005,26.6278,24.7373,25.0677,24.7162,24.6532,25.9014,25.3394,26.3575,25.2057,26.3944,25.6304,27.0961,26.7590,25.7936,28.0900,26.2247,27.1008,25.7959,25.6324,26.2457,27.9111,24.4830,27.8029,27.5744,25.4788
2016/07/29,26.5505,24.7071,26.5350,27.0862,26.0041,24.4042,26.7935,25.3924,25.2264,26.2689,24.6354,25.3536,24.4441,25.0493,26.6980,24.9006,25.1534,24.9236,24.6353,25.8910,25.4457,26.3986,25.4061,26.4087,25.5201,27.1063,26.7572,25.7748,28.0580,26.2154,27.1065,25.8649,25.6287,26.2303,27.9097,24.5057,27.8661,27.6141,25.5251
2016/08/31,26.5990,24.7028,26.5513,27.1291,26.0452,24.4187,26.8757,25.4786,25.2311,26.2182,24.7120,25.3458,24.5110,25.0895,26.6885,24.8075,25.2258,24.8806,24.5886,25.9283,25.3501,26.4215,25.3043,26.4474,25.5683,27.1619,26.7887,25.8615,28.1101,26.2405,27.1371,25.9808,25.7087,26.2608,27.9531,24.5425,27.9068,27.6523,25.5401
2016/09/30,26.5996,24.6739,26.5459,27.1007,25.9979,24.4521,26.8413,25.4580,25.2002,26.2077,24.7184,25.3621,24.5178,25.1471,26.6481,24.7187,25.2152,24.8477,24.6147,25.9327,25.3052,26.4348,25.2743,26.4412,25.5302,27.1601,26.7411,25.8064,28.0877,26.2860,27.1287,25.9442,25.5798,26.2225,27.9097,24.5077,27.8896,27.6231,25.4581
2016/10/31,26.5861,24.6791,26.5394,27.1311,26.0279,24.5244,26.8335,25.4100,25.4122,26.2881,24.7307,25.4083,24.5332,25.1303,26.7132,25.0490,25.2264,24.8317,24.6280,25.9557,25.4156,26.5402,25.2962,26.4622,25.6640,27.1732,26.7572,25.9814,28.0877,26.3056,27.1482,26.0958,25.7140,26.2619,27.9262,24.5070,27.9049,27.6290,25.5084
2016/11/30,26.6394,24.6894,26.5715,27.1528,26.0943,24.6246,26.8714,25.4868,25.6732,26.3523,24.7744,25.4238,24.5328,25.0698,26.7168,24.9836,25.2890,24.9014,24.6643,25.9848,25.5104,26.5426,25.3679,26.4942,25.8639,27.2217,26.7990,26.1343,28.1078,26.3355,27.3149,26.5233,25.6794,26.5130,27.9636,24.4949,27.9622,27.6638,25.6090
2016/12/30,26.5824,24.6571,26.5263,27.2079,25.9942,24.5611,26.8188,25.4078,25.7663,26.2784,24.7463,25.3943,24.5639,24.9806,26.7629,24.9399,25.2217,24.8217,24.7235,25.9226,25.3937,26.4972,25.2688,26.4518,25.8134,27.1966,26.7835,26.0335,28.0832,26.2513,27.2467,26.3060,25.5747,26.3091,28.0060,24.4697,27.9385,27.6436,25.5922
2017/01/26,26.6146,24.6934,26.5448,27.3164,26.0200,24.6876,26.8953,25.4176,25.6550,26.4146,24.8204,25.4443,24.7425,24.9972,26.7932,24.9538,25.3831,24.8447,24.8161,25.9526,25.4387,26.5595,25.3202,26.5078,25.8406,27.2267,26.8260,26.0335,28.1254,26.2953,27.3121,26.3150,25.6083,26.3827,28.0904,24.5224,27.9940,27.6835,25.6682
2017/02/28,26.6056,24.6912,26.5207,27.2688,26.0243,24.7469,26.9182,25.4444,25.7273,26.4310,24.8540,25.4964,24.8132,25.0501,26.8225,24.9551,25.4103,24.9208,24.8384,25.9175,25.4218,26.5431,25.3616,26.4889,25.9158,27.2190,26.8603,26.0536,28.1448,26.2357,27.3102,26.3049,25.5908,26.4142,28.0407,24.5935,28.0231,27.7111,25.6722
2017/03/31,26.5700,24.7797,26.4579,27.2671,25.9973,24.7331,26.9042,25.4508,25.7880,26.4154,24.9448,25.5717,24.8466,25.1122,26.9081,24.9197,25.4229,25.0310,24.9009,25.8468,25.4678,26.6767,25.5142,26.4561,25.8960,27.2403,26.8603,26.0279,28.1763,26.2386,27.2957,26.3437,25.5141,26.4064,27.9959,24.7368,28.0265,27.7165,25.6404
2017/04/28,26.5188,24.9129,26.3832,27.2740,26.0047,24.7092,26.9022,25.4391,25.7880,26.4865,24.9905,25.5587,24.8739,25.4049,26.9760,24.9291,25.4448,25.0318,24.9704,25.8638,25.4328,26.6823,25.5841,26.4952,25.8999,27.2656,26.8260,26.0244,28.1845,26.2506,27.3280,26.3609,25.5254,26.3927,27.9870,24.6723,28.0332,27.6863,25.5851
2017/05/31,26.6117,25.0113,26.4034,27.3554,26.0176,24.6905,27.0609,25.4674,25.7880,26.5850,25.0933,25.6667,24.8702,25.3195,27.0448,24.6939,25.4510,25.1823,25.0298,25.8936,25.4939,26.7778,25.7176,26.5634,25.8217,27.4373,26.8554,26.0391,28.2576,26.3402,27.3999,26.3705,25.5589,26.3956,27.9896,24.6926,28.0964,27.7246,25.4981
2017/06/30,26.5968,24.9985,26.4267,27.2997,26.0523,24.8546,27.1252,25.4959,25.7880,26.6170,25.0713,25.6827,25.0838,25.3207,27.1080,24.7072,25.5145,25.2425,25.1096,25.8638,25.6003,26.8176,25.6764,26.5819,25.8192,27.5333,26.8490,26.0118,28.2576,26.4499,27.3600,26.3945,25.5770,26.3946,27.9728,24.7982,28.0612,27.7165,25.4981
2017/07/31,26.6514,25.0022,26.4719,27.3296,26.0715,24.9003,27.1923,25.5486,25.7880,26.5873,25.0101,25.6946,25.2740,25.2378,27.1277,24.8055,25.5801,25.1730,25.0849,25.8651,25.5549,26.6746,25.5784,26.6339,25.9021,27.5807,26.8872,26.0335,28.3059,26.4587,27.3827,26.4556,25.6829,26.3907,28.0284,24.7559,28.1528,27.7743,25.4981
2017/08/31,26.6016,25.0441,26.4484,27.3131,26.1209,24.8151,27.2374,25.5294,25.8615,26.5736,25.0138,25.7505,25.3134,25.2868,27.1481,24.8278,25.5470,25.1723,25.1055,25.8930,25.6774,26.6746,25.6259,26.6277,25.8544,27.6550,26.9149,26.0279,28.3743,26.5707,27.4414,26.4260,25.8255,26.3767,28.0260,24.7926,28.1893,27.8504,25.4981
2017/09/29,26.6575,25.0163,26.4021,27.2946,26.1187,24.7918,27.1915,25.5381,25.7813,26.5890,25.1695,25.8521,25.4703,25.2433,27.2006,24.7901,25.6085,25.2452,25.2705,25.8590,25.8423,26.7551,25.5647,26.6071,25.8050,27.6210,26.8746,26.0095,28.3911,26.5364,27.3878,26.3523,25.8110,26.3553,28.0111,24.9330,28.1864,27.8240,25.4981
2017/10/31,26.6371,25.1577,26.4352,27.3064,26.0697,24.8613,27.2504,25.5842,25.8105,26.6311,25.3225,25.9670,25.3421,25.2336,27.3779,24.7270,25.6535,25.3818,25.3805,25.8385,25.9142,26.7470,25.6494,26.6157,25.8142,27.7936,26.8586,26.0436,28.4076,26.6834,27.5117,26.3758,25.6662,26.5181,28.0455,25.1149,28.2133,27.7793,25.4981
2017/11/30,26.6606,25.1111,26.5006,27.3164,26.1723,24.9555,27.3178,25.7300,26.0724,26.6115,25.2393,25.9362,25.3797,25.2750,27.3987,24.7478,25.8351,25.3813,25.3207,25.8253,25.8842,26.8831,25.8097,26.6186,25.7948,27.8764,26.8730,26.0095,28.3777,26.6588,27.4982,26.3914,25.6523,26.5311,28.0333,25.1226,28.2105,27.7768,25.4900
2017/12/29,26.6355,25.1861,26.4472,27.3328,26.1138,24.9652,27.3189,25.8460,25.9775,26.6484,25.4331,25.9927,25.3650,25.2532,27.4988,24.7821,25.7695,25.4671,25.3633,25.7207,25.9997,26.8563,25.9103,26.5896,25.7424,27.8773,26.8570,25.9790,28.4239,26.6511,27.4810,26.3239,25.5406,26.5742,28.0235,25.1626,28.2834,27.7869,25.4686
2018/01/31,26.6806,25.2270,26.5240,27.4769,26.2761,24.9830,27.4755,26.0430,26.0753,26.7192,25.3411,26.0911,25.3247,25.6147,27.5906,24.8011,25.9298,25.5851,25.2740,25.7933,26.0573,26.9864,25.9793,26.6844,25.7957,27.9476,26.9449,25.9909,28.6116,26.6044,27.4747,26.4390,25.6672,26.5120,28.1312,25.3297,28.4971,27.9211,25.4997
2018/02/28,26.6252,25.2684,26.4591,27.3775,26.1143,24.8788,27.3620,25.8794,25.9916,26.6972,25.3240,26.0478,25.3247,25.4241,27.5384,24.5981,25.8727,25.5046,25.3731,25.6590,26.0077,26.8982,26.0245,26.6395,25.6851,27.8451,26.9027,25.8827,28.4970,26.6170,27.3555,26.3338,25.5423,26.4267,28.0123,25.3505,28.3622,27.8504,25.4176
2018/03/30,26.5579,25.2678,26.3984,27.3884,26.1400,24.8267,27.3213,25.7968,25.8849,26.7081,25.4329,26.2305,25.3247,25.2975,27.4788,24.7110,25.8619,25.4002,25.2787,25.6072,25.8776,26.7508,25.8715,26.5718,25.6122,27.8082,26.8522,25.8494,28.4060,26.4517,27.3000,26.2832,25.5394,26.3877,27.9663,25.3610,28.2925,27.7768,25.5455
2018/04/27,26.5545,25.2870,26.3640,27.4526,26.1618,24.9311,27.3295,25.7712,25.9004,26.6450,25.2872,26.1891,25.3247,25.1758,27.4474,24.6716,25.9154,25.3725,25.0984,25.6003,25.7968,26.7551,25.8596,26.5364,25.6254,27.7382,26.8522,25.8534,28.3911,26.3805,27.2640,26.2515,25.6002,26.3492,27.9676,25.3450,28.2570,27.7484,25.4828
2018/05/31,26.4588,25.3658,26.3562,27.4727,26.1432,24.8561,27.3106,25.7092,25.8501,26.7719,25.4725,26.3593,25.3247,25.1063,27.5729,24.6869,25.9242,25.5318,25.1610,25.5152,25.9630,26.7290,25.7970,26.5252,25.5478,27.7583,26.8260,25.8629,28.3328,26.4320,27.2660,26.2322,25.5165,26.2950,28.0098,25.6067,28.2077,27.7352,25.3686
2018/06/29,26.3602,25.3952,26.2661,27.3899,26.0255,24.9593,27.2258,25.6977,25.7515,26.7365,25.3606,26.3544,25.5450,25.0552,27.5464,24.5170,25.9018,25.4892,25.0849,25.4139,25.8566,26.7062,25.5841,26.4242,25.4859,27.6995,26.7783,25.8629,28.2708,26.3884,27.1793,26.1580,25.3982,26.1213,27.9754,25.5576,28.1242,27.6919,25.2498
2018/07/31,26.4221,25.4780,26.3075,27.4307,26.0428,24.9941,27.2969,25.6920,25.8087,26.6434,25.2754,26.2591,25.6601,25.0759,27.5395,24.5393,26.0423,25.3778,25.0697,25.4139,25.8029,26.6253,25.4468,26.4946,25.6581,27.7497,26.7801,25.8480,28.3310,26.4605,27.2198,26.2184,25.4304,26.2072,27.9780,25.6441,28.1921,27.6946,25.2910
2018/08/31,26.4377,25.3844,26.2892,27.4424,25.9892,24.9721,27.2934,25.7043,25.8827,26.5539,25.0386,26.2188,25.6270,25.0296,27.4424,24.4602,26.0053,25.2318,24.9183,25.3140,25.7144,26.6307,25.4494,26.4703,25.6927,27.7719,26.7572,25.8233,28.2931,26.4166,27.1605,26.1470,25.5654,26.1830,28.0173,25.5412,28.1734,27.6751,25.2718
2018/09/28,26.4654,25.4528,26.3494,27.4826,26.0327,24.9587,27.3748,25.6981,25.8755,26.6864,25.1160,26.1779,25.4778,25.0550,27.5444,24.5065,25.9961,25.3357,24.9238,25.3585,25.7737,26.7285,25.4971,26.5264,25.7433,27.8559,26.7956,25.9022,28.3520,26.4972,27.1864,26.1635,25.5905,26.2365,28.1488,25.6122,28.2244,27.7219,25.3004
2018/10/31,26.4987,25.2822,26.3572,27.3618,26.0604,24.8398,27.3151,25.7329,25.8482,26.4813,24.8992,26.1472,25.0726,24.9736,27.2593,24.7876,25.8791,25.1121,24.7723,25.4086,25.6227,26.7112,25.4140,26.5370,25.7297,27.7822,26.8226,25.8521,28.3274,26.4437,27.1500,26.1433,25.6461,26.2178,28.0503,25.3754,28.2119,27.7219,25.2814
2018/11/30,26.4738,25.2932,26.3108,27.2946,26.0434,24.8599,27.3026,25.7718,25.8221,26.3943,24.9909,26.2080,25.0922,25.0616,27.2882,24.8158,25.8506,25.1947,24.7871,25.4107,25.6989,26.6452,25.5008,26.5258,25.7288,27.7800,26.7973,25.8233,28.2727,26.3738,27.1366,26.2133,25.6550,26.2469,27.9623,25.4035,28.1394,27.6919,25.2981
2018/12/28,26.3850,25.3063,26.2482,27.1390,25.9911,24.8983,27.1777,25.6666,25.8010,26.4650,24.8116,25.9923,25.0609,25.0597,27.3315,24.9276,25.7677,25.2029,24.5547,25.3405,25.6582,26.6016,25.4325,26.4610,25.7178,27.6562,26.7870,25.7964,28.2652,26.2748,27.0799,26.2010,25.6187,26.2796,27.9083,25.4900,28.0964,27.6919,25.3004
2019/01/31,26.4757,25.2771,26.2859,27.2654,26.1226,24.9881,27.3254,25.7551,25.8277,26.4624,24.8099,26.1062,25.2164,25.1295,27.4875,24.9417,25.8712,25.3472,24.4124,25.4763,25.7135,26.7007,25.5045,26.5543,25.6434,27.7719,26.8635,25.7526,28.3328,26.3555,27.1899,26.2721,25.7854,26.2249,27.9235,25.3906,28.2006,27.7111,25.3121
2019/02/28,26.5656,25.4268,26.3789,27.3131,26.3753,25.1185,27.4085,25.7804,26.0191,26.5250,25.0241,26.3030,25.5778,25.2768,27.5781,25.0024,25.9590,25.3768,24.7962,25.7081,25.8253,26.7310,25.6896,26.6395,25.7654,27.8777,26.8872,25.8480,28.3485,26.4543,27.4106,26.2770,25.9696,26.3272,27.9908,25.5481,28.2161,27.7536,25.5041
2019/03/29,26.5257,25.5088,26.3494,27.2671,26.4279,25.3965,27.4749,25.8554,26.0740,26.4422,25.0583,26.3909,25.6858,25.2574,27.7013,24.9546,26.0332,25.4143,24.8148,25.8070,25.8990,26.6895,25.7824,26.6567,25.7750,27.9742,26.8619,25.8357,28.3167,26.4549,27.4084,26.2721,25.9432,26.2884,27.9610,25.6420,28.1835,27.7352,25.6183
2019/04/30,26.5850,25.6367,26.3588,27.2566,26.3551,25.3541,27.4904,25.8013,26.0562,26.4913,25.0351,26.3960,25.6792,25.2702,27.8328,24.8912,26.0785,25.4184,24.6985,25.8034,25.9650,26.6936,25.7166,26.7487,25.7151,28.0846,26.8651,25.8036,28.3589,26.5159,27.4760,26.2737,25.8492,26.2365,27.9357,25.7425,28.2516,27.7666,25.5887
2019/05/31,26.5123,25.6153,26.3124,27.2116,26.2201,25.3393,27.4834,25.6975,25.9386,26.3574,24.8728,26.3398,25.5060,25.2115,27.7426,24.9550,26.0684,25.3409,24.5011,25.6590,25.9326,26.6253,25.5345,26.6232,25.5725,27.9985,26.8159,25.7129,28.3239,26.4660,27.3276,26.1850,25.7584,26.1483,27.9000,25.7412,28.1878,27.7640,25.4886
2019/06/28,26.5605,25.8074,26.3510,27.2189,26.3880,25.4196,27.5339,25.7457,25.9767,26.4201,24.8952,26.3997,25.6237,25.3061,27.8430,25.2358,26.1165,25.4247,24.5520,25.8183,26.0399,26.7280,25.6578,26.6633,25.6294,28.1133,26.8424,25.7268,28.3726,26.5249,27.4084,26.2097,26.0345,26.1708,27.8615,25.8771,28.2516,27.7272,25.5691
2019/07/31,26.5766,25.7954,26.3059,27.1817,26.3633,25.4961,27.5499,25.8534,25.9386,26.3939,24.9340,26.4138,25.6511,25.1969,27.8313,25.3213,26.0679,25.3978,24.5670,25.7948,25.9715,26.6689,25.5908,26.7082,25.6050,28.1074,26.7905,25.7020,28.3292,26.5806,27.4557,26.2337,25.9406,26.1445,27.8062,25.8977,28.2422,27.7192,25.6453
2019/08/30,26.5257,25.8106,26.2621,27.1251,26.3234,25.4484,27.4855,25.7985,25.9250,26.4035,24.9840,26.5927,25.6676,25.1064,27.9919,25.5404,26.0654,25.3416,24.5104,25.7802,25.8862,26.6415,25.4647,26.6001,25.5401,28.0987,26.7191,25.6454,28.2839,26.5597,27.4270,26.1598,25.8713,26.0653,27.7444,25.9513,28.1763,27.6695,25.6585
2019/09/30,26.5741,25.7585,26.2976,27.1331,26.3305,25.5068,27.4991,25.8627,25.9518,26.3503,24.8940,26.6005,25.6550,25.1172,27.9989,25.3777,26.1127,25.3025,24.7737,25.8260,25.8817,26.6463,25.4786,26.6209,25.5789,28.0955,26.7265,25.7166,28.3095,26.4790,27.3783,26.1524,25.8781,26.0707,27.7558,25.9256,28.1893,27.6835,25.5601
2019/10/31,26.6292,25.7132,26.3190,27.1089,26.2952,25.4539,27.5204,25.8703,25.9732,26.3384,24.9015,26.7196,25.6875,25.1762,28.0246,25.3134,26.1323,25.3472,24.8503,25.8119,25.8984,26.6280,25.5154,26.6866,25.5704,28.1078,26.7554,25.6758,28.3760,26.4686,27.5749,26.1168,25.7883,26.0542,27.7044,25.8961,28.2313,27.7165,25.5212
2019/11/29,26.5800,25.6984,26.3222,27.1271,26.2817,25.5270,27.5352,25.8717,25.9006,26.3277,24.8893,26.6632,25.7471,25.1561,27.9804,25.2587,26.2151,25.4114,24.9402,25.7861,25.9015,26.5590,25.5333,26.6956,25.6009,28.0554,26.7374,25.6565,28.3555,26.4610,27.5556,26.0916,25.7604,26.0217,27.6538,25.8208,28.2049,27.6974,25.5174
2019/12/31,26.6179,25.7455,26.3446,27.1508,26.4487,25.6904,27.5774,25.9863,25.9316,26.3532,24.9453,26.6819,25.8958,25.1832,28.0272,25.3395,26.3945,25.5776,25.0392,25.9040,25.9630,26.6176,25.6702,26.7427,25.6483,28.0771,26.7590,25.7065,28.3709,26.5607,27.6165,26.1867,25.9401,26.0458,27.6959,25.8804,28.2230,27.7138,25.5064
2020/01/23,26.5318,25.6130,26.3075,27.1170,26.3917,25.6291,27.5567,25.9324,25.8900,26.2998,24.9294,26.6873,25.8169,25.0997,27.9106,25.3349,26.2620,25.5288,25.2452,25.8434,25.9533,26.5630,25.5093,26.6796,25.5747,28.0538,26.7302,25.6404,28.3433,26.5098,27.5387,26.1596,25.8702,25.9911,27.6628,25.7991,28.1864,27.6919,25.4675
2020/02/28,26.4868,25.5645,26.2465,27.0457,26.3706,25.7128,27.4831,25.9869,25.8592,26.2820,24.9558,26.6419,25.7184,24.9871,27.9145,25.3785,26.3956,25.4416,25.3338,25.8197,25.8951,26.4861,25.4087,26.6071,25.5831,27.9822,26.6795,25.6057,28.2670,26.3896,27.4476,26.1412,25.8494,25.9364,27.5562,25.7555,28.1166,27.6751,25.3340
2020/03/31,26.4201,25.4870,26.2447,27.0080,26.3809,25.7053,27.4253,25.9019,25.8106,26.2019,25.1567,26.7322,25.5871,24.8656,27.9644,25.3909,26.4000,25.2745,25.0813,25.7183,25.9225,26.5009,25.2725,26.5239,25.6173,27.8657,26.6718,25.6075,28.2383,26.2674,27.3360,26.1224,25.7756,25.9611,27.4633,25.6000,28.0916,27.6552,25.2876
2020/04/17,26.4250,25.5946,26.2586,27.0370,26.4344,25.8312,27.4432,25.9638,25.8239,26.1259,25.2362,26.7806,25.6543,24.8897,28.0629,25.4472,26.4549,25.3032,25.1980,25.7361,25.9255,26.4879,25.3190,26.5333,25.6223,27.9113,26.6776,25.6896,28.2383,26.3049,27.3992,26.1221,25.8276,25.9286,27.4480,25.7905,28.0932,27.6835,25.2947
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
