日期,浦发银行,上海机场,民生银行,中国石化,中信证券,三一重工,招商银行,保利地产,中国联通,上汽集团,复星医药,恒瑞医药,万华化学,华夏幸福,贵州茅台,山东黄金,海螺水泥,海尔智家,三安光电,海通证券,伊利股份,中国神华,中国国航,兴业银行,中国铁建,中国平安,交通银行,中国中铁,工商银行,中国太保,中国人寿,中国建筑,华泰证券,中国中车,中国石油,中国国旅,建设银行,中国银行,中国重工
2015/09/30,2.3006,8.7619,2.0938,0.2286,3.3059,1.9902,2.4128,0.7320,0.4553,0.2949,4.0832,10.8514,1.6852,1.7897,7.2377,0.6042,1.5889,0.6628,10.0585,4.4020,1.6675,1.3907,0.9236,2.0138,0.3102,0.9670,2.4579,0.4114,2.2421,0.8373,1.3477,0.2067,4.4538,2.1775,0.7506,2.4301,2.1787,2.3757,2.9203
2015/10/30,2.1524,9.3965,2.1310,0.2710,3.5461,2.0997,2.2947,0.7800,0.4982,0.3120,4.6292,11.6392,2.0937,1.9463,8.1398,0.6037,1.7096,0.7258,11.8760,5.0755,1.7271,1.5850,1.0802,1.9872,0.3500,1.0346,2.5671,0.4629,2.3719,0.9306,1.4344,0.2204,5.6568,2.3269,0.8734,2.3777,2.2879,2.4471,3.2266
2015/11/30,2.4492,8.8928,2.0753,0.2645,3.9394,2.2113,2.2013,0.8587,0.4688,0.3359,4.4843,10.9593,1.9365,2.0024,8.1570,0.6077,1.5806,0.7506,12.8326,5.2055,1.5504,1.5440,0.9751,2.0366,0.3142,1.0442,2.5155,0.4180,2.3694,0.9692,1.4247,0.2200,5.4000,1.9642,0.8385,2.3026,2.4090,2.5921,3.0159
2015/12/31,2.3993,9.1788,2.3182,0.2672,4.3237,2.2664,2.3024,0.9517,0.4658,0.3725,4.3704,10.8795,2.0191,2.3917,8.3046,0.6947,1.6460,0.7506,13.1593,5.4107,1.7270,1.5724,1.0367,2.2214,0.3085,1.1121,2.5352,0.4083,2.3489,1.0571,1.5330,0.2250,5.7037,1.9121,0.8335,2.7319,2.4132,2.5291,2.8180
2016/01/29,2.1512,8.0408,2.0295,0.2360,3.1362,1.6568,1.9184,0.7586,0.3052,0.3269,3.3843,9.7454,1.5463,1.9599,7.6370,0.5521,1.2668,0.7506,10.3681,3.6494,1.4022,1.4075,0.7817,1.7832,0.2309,0.9324,2.1061,0.2976,2.1027,0.8523,1.1068,0.1821,4.2171,1.4761,0.7447,2.1144,2.0082,2.0308,1.8557
2016/02/29,2.3485,8.3379,1.9964,0.2344,3.0886,1.6843,1.8227,0.7908,0.3030,0.3218,3.3397,9.9602,1.4580,1.9460,8.1798,0.8356,1.3563,0.5643,9.7828,3.7368,1.3654,1.5311,0.7419,1.7486,0.2227,0.8962,2.0352,0.2726,2.0668,0.8611,1.0765,0.1821,3.9423,1.3883,0.7267,1.9103,1.8913,1.9993,1.7478
2016/03/31,2.4046,9.2249,2.1524,0.2855,3.8505,1.9599,2.0141,0.8082,0.3359,0.3522,3.6578,10.4608,1.6363,1.8716,9.5251,0.9699,1.7558,0.6390,10.6553,4.3154,1.4761,1.5793,0.8240,1.9151,0.2535,0.9379,2.1341,0.2961,2.1916,0.9615,1.3188,0.2023,4.6666,1.1551,0.8072,2.0983,2.0036,2.1102,2.1555
2016/04/29,2.3911,8.1920,2.1973,0.3017,3.5563,1.8428,2.1421,0.7463,0.3136,0.3391,3.4282,9.3376,1.7208,1.8607,9.2528,1.1002,1.7017,0.5643,9.7175,4.8896,1.5227,1.6602,0.8096,1.9069,0.2363,0.8964,1.9931,0.2751,2.1373,1.0121,1.1380,0.1877,5.0400,0.9962,0.8142,1.9963,1.9375,2.0732,1.8987
2016/05/31,2.3079,8.3426,2.0921,0.2992,3.7899,1.7370,2.1723,0.7080,0.3105,0.3308,3.4229,9.1896,1.6973,1.8252,9.7416,1.0681,1.6028,0.6199,10.1415,5.1564,1.5512,1.5715,0.8299,1.9164,0.2280,0.9154,2.0487,0.2659,2.1875,0.9627,1.1343,0.1828,5.3498,1.0226,0.8087,2.0036,1.9342,2.0793,1.8535
2016/06/30,2.1611,7.8428,2.0552,0.2924,3.6635,1.7131,2.1120,0.7932,0.2957,0.3308,3.3767,9.6281,1.8467,1.8016,10.7527,1.4041,1.5302,0.6016,9.9619,5.0165,1.6780,1.5850,0.8037,1.8028,0.2246,0.8964,2.0857,0.2557,2.2276,0.9539,1.0923,0.1772,5.4772,0.9667,0.7933,1.9945,1.8827,1.9865,1.9078
2016/07/29,2.1792,8.3937,2.1082,0.2967,4.5640,1.7779,2.0709,0.7824,0.3307,0.3787,3.8366,10.4851,2.0389,1.8917,11.5346,1.6531,1.6670,0.7403,9.7853,6.2497,1.8662,1.6515,0.9820,1.8288,0.2012,0.9056,2.0820,0.2509,2.1574,0.9451,1.0986,0.1898,5.4569,0.9519,0.7923,2.0403,2.0056,2.0670,1.9982
2016/08/31,2.2546,8.1183,2.1848,0.3259,4.7554,1.9273,2.2346,0.8530,0.3328,0.3539,3.9626,9.9670,2.0138,2.0157,11.1159,1.3589,1.7791,0.6614,8.9271,6.4797,1.7051,1.7758,0.8767,1.8788,0.2103,0.9496,2.1488,0.2751,2.3095,0.9671,1.1767,0.2050,7.7089,1.0460,0.8696,2.1158,2.1013,2.0568,2.1868
2016/09/30,2.2559,7.8873,2.1731,0.3167,4.5360,1.9929,2.1591,0.8356,0.3227,0.3502,3.9880,10.1303,2.0276,2.1352,10.6759,1.2433,1.7603,0.6400,9.1637,6.5084,1.6302,1.7994,0.8509,1.8671,0.2024,0.9480,2.0488,0.2604,2.2585,1.0122,1.1668,0.1976,6.7764,1.0067,0.8327,2.0433,2.0655,1.9975,2.0146
2016/10/31,2.2143,7.6878,2.1707,0.3286,4.9517,2.0941,2.1915,0.7372,0.3994,0.3650,3.8810,10.1142,1.7612,2.1147,11.0508,1.7236,1.7721,0.5464,8.6434,6.0327,1.8091,1.9712,0.8646,1.9343,0.2288,0.9131,2.1434,0.3037,2.2856,0.9945,1.1346,0.2293,7.9078,1.0579,0.8552,2.0043,2.1198,2.0508,2.2283
2016/11/30,2.3354,7.7672,2.2415,0.3358,5.2915,2.3150,2.2761,0.7961,0.5185,0.3892,4.0545,10.2720,1.7603,1.9905,11.0901,1.6144,1.8865,0.5858,8.9630,6.2106,1.9892,1.9758,0.9288,1.9971,0.2794,0.9585,2.2349,0.3539,2.3320,1.0247,1.3404,0.3516,7.6382,1.3598,0.8879,1.9803,2.2447,2.1234,2.4641
2016/12/30,2.2061,7.5205,2.1424,0.3548,4.7877,2.1725,2.1595,0.7356,0.5691,0.3614,3.9421,9.9736,1.8160,1.8207,11.6139,1.5454,1.7638,0.5409,9.5098,5.8363,1.7699,1.8883,0.8412,1.9141,0.2656,0.9347,2.2006,0.3199,2.2753,0.9419,1.2521,0.2829,6.8794,1.1090,0.9263,1.9309,2.1923,2.0811,2.4231
2017/01/26,2.2507,7.7984,2.1825,0.3955,5.2548,2.4655,2.2924,0.7061,0.5091,0.4142,4.2453,10.4843,2.1711,1.8511,11.9708,1.5669,2.0727,0.5535,10.4331,6.7043,1.8514,2.0097,0.8856,2.0244,0.2730,0.9632,2.2960,0.3199,2.3733,0.9843,1.3368,0.2855,7.1144,1.1937,1.0079,1.9101,2.3172,2.1658,2.6145
2017/02/28,2.2305,7.6064,2.1306,0.3771,5.2771,2.6160,2.3455,0.7253,0.5473,0.4210,4.3901,11.0455,1.9847,1.9517,12.3268,1.5691,2.1299,0.5973,10.6675,6.4730,1.8204,1.9770,0.9230,1.9864,0.2943,0.9558,2.3761,0.3264,2.4197,0.9273,1.3342,0.2826,6.9911,1.2319,0.9589,2.0508,2.3857,2.2263,2.6247
2017/03/31,2.1525,8.3105,1.9934,0.3599,5.1367,2.5801,2.3130,0.7299,0.5775,0.4145,4.6577,11.4964,2.0520,1.4967,13.4285,1.3237,1.9650,0.6668,11.3564,5.9948,1.9060,2.1027,1.0566,1.9224,0.2803,0.9496,2.3956,0.3148,2.5522,0.9306,1.3007,0.2938,7.1175,1.2793,0.8908,2.3669,2.4543,2.2384,2.5427
2017/04/28,2.0428,9.1542,1.8977,0.3333,5.1749,1.9627,2.3212,0.7218,0.5803,0.4266,4.6668,10.8581,1.7727,1.9045,12.3136,1.3156,1.9053,0.6673,9.8674,5.8451,1.8405,2.1147,1.1080,1.9992,0.2814,0.9021,2.3148,0.3137,2.5733,0.9418,1.2278,0.2864,7.0337,1.2999,0.8122,2.2191,2.5429,2.1852,2.4627
2017/05/31,2.2419,10.1004,1.9363,0.3616,5.1055,1.9264,2.7204,0.7472,0.5803,0.4643,5.1721,12.0968,1.7661,1.7486,13.1909,1.0398,1.9170,0.6421,10.4719,6.0223,1.9406,2.0804,1.2662,2.2816,0.2584,1.0710,2.3983,0.3151,2.7864,0.9420,1.3194,0.2891,7.2737,1.3038,0.8143,2.3082,2.7087,2.2405,2.2573
2017/06/30,2.2087,9.9721,1.9821,0.3420,5.2856,2.2698,2.9012,0.7688,0.5803,0.4794,5.0594,12.2909,2.1868,1.7507,14.0519,1.0537,2.0428,0.6819,11.3412,5.8451,2.1585,2.1649,1.2151,2.3243,0.2578,1.1789,2.3828,0.3066,2.7864,1.0512,1.2678,0.2962,7.4061,1.3025,0.8008,2.5652,2.6152,2.2224,2.2573
2017/07/31,2.3327,10.0095,2.0738,0.3524,5.4591,2.3759,3.0889,0.8090,0.5803,0.4654,4.7590,12.4391,2.6449,1.6115,13.4697,1.1626,2.1812,0.6362,10.3675,5.9517,2.0626,1.8764,1.1017,2.4484,0.2801,1.2362,2.4757,0.3133,2.9244,1.0605,1.2969,0.3148,8.2335,1.2973,0.8466,2.4588,2.8660,2.3546,2.2573
2017/08/31,2.2053,10.0985,2.0737,0.3281,5.7320,1.9141,3.2314,0.7936,0.6263,0.4397,4.5502,12.5425,2.3424,1.6403,13.7477,1.1851,1.9482,0.5786,10.5833,6.1177,2.2259,1.7084,1.1353,2.5410,0.2597,1.2810,2.5256,0.3020,3.0907,1.1550,1.3551,0.2952,9.2990,1.2722,0.8007,2.3696,2.9489,2.6497,2.5104
2017/09/29,2.3322,9.8218,1.9799,0.3221,5.7194,1.8701,3.0865,0.8005,0.5780,0.4465,5.3169,13.8838,2.7402,1.5706,14.4891,1.1412,2.0719,0.6223,12.4820,5.9137,2.6249,1.8517,1.0680,2.4892,0.2472,1.2383,2.4258,0.2965,3.1430,1.1160,1.2842,0.2742,9.1653,1.2453,0.7889,2.7269,2.9404,2.5808,2.5104
2017/10/31,2.2482,10.9055,2.0893,0.3126,5.3183,1.7934,3.1872,0.9021,0.5936,0.4482,5.8644,14.6854,2.1063,1.5357,14.1982,1.0700,2.0349,0.6850,13.0550,6.0615,2.7006,1.7151,1.1344,2.5615,0.2441,1.4186,2.3622,0.3061,3.1332,1.2398,1.3846,0.2688,8.0196,1.4714,0.7866,3.0265,2.9612,2.4233,2.6763
2017/11/30,2.3017,10.4094,2.2304,0.3158,5.8925,1.9705,3.4095,1.0438,0.7713,0.4396,5.3963,14.2398,2.1869,1.6006,14.4962,1.0925,2.4400,0.6846,12.2969,5.9819,2.6209,1.9654,1.3316,2.5688,0.2394,1.5412,2.3964,0.2958,3.0407,1.2096,1.3661,0.2730,7.9089,1.4907,0.7771,3.0499,2.9529,2.4172,2.6547
2017/12/29,2.2447,11.2196,2.1145,0.3210,5.5578,1.9897,3.4130,1.1722,0.7015,0.4561,6.5504,15.0676,2.1551,1.5662,16.0236,1.1306,2.2850,0.7460,12.8326,5.3875,2.9416,1.9133,1.4727,2.4954,0.2272,1.5425,2.3584,0.2870,3.1845,1.2004,1.3427,0.2552,7.0729,1.5562,0.7695,3.1742,3.1763,2.4418,2.5987
2018/01/31,2.2925,11.6882,2.2833,0.3708,5.9588,2.0256,3.8727,1.4088,0.7735,0.4895,5.9748,16.6258,2.0699,2.2482,17.5640,1.1523,2.6823,0.8395,11.7359,5.6463,3.1162,2.1792,1.5778,2.7703,0.2396,1.6549,2.5749,0.2904,3.8420,1.1456,1.3344,0.2863,8.0278,1.4624,0.8570,3.5060,3.9331,2.7924,2.6806
2018/02/28,2.1690,11.6839,2.1397,0.3357,5.0688,1.8250,3.4574,1.1962,0.7114,0.4788,5.8733,15.9207,2.0699,1.8580,16.6699,0.9406,2.5335,0.7745,12.9590,4.9364,2.9654,1.9951,1.6508,2.6487,0.2146,1.4936,2.4685,0.2606,3.4259,1.1601,1.1844,0.2577,5.8736,1.3429,0.7609,3.5799,3.4368,2.6017,2.4694
2018/03/30,2.0280,11.6731,2.0205,0.3324,5.2004,1.7325,3.3212,1.1013,0.6348,0.4631,5.9896,19.1124,1.8754,1.6257,14.7508,1.0566,2.2637,0.6977,11.7915,4.6827,2.6035,1.6672,1.4182,2.4751,0.1950,1.3401,2.3414,0.2440,2.9876,0.9614,1.0995,0.2450,5.8501,1.3669,0.6936,3.6175,3.1168,2.3940,2.8062
2018/04/27,2.0210,11.3570,1.9522,0.3487,5.3151,1.6345,3.3486,1.0483,0.6310,0.4348,5.1778,16.2820,1.7881,1.4394,14.2958,0.9393,2.2360,0.6366,9.5162,4.7750,2.2371,1.6744,1.3717,2.3776,0.1976,1.1896,2.3414,0.2450,2.9435,0.8954,1.0718,0.2388,6.0712,1.3194,0.6945,3.5601,2.9493,2.3269,3.3960
2018/05/31,1.8667,12.2876,1.9301,0.3558,5.0883,1.5164,3.2242,0.9852,0.6001,0.4708,5.6693,19.3030,1.7881,1.3061,15.1272,0.9538,2.2557,0.7465,10.1317,4.3858,2.6414,1.6187,1.2885,2.3510,0.1806,1.2138,2.3502,0.2426,2.7477,0.8977,1.0740,0.2266,5.5841,1.2498,0.7073,4.2132,2.8073,2.3122,3.0298
2018/06/29,1.6915,12.6548,1.7638,0.3275,4.5233,1.6813,2.9621,0.9740,0.5437,0.4544,5.0692,19.2091,2.2287,1.2410,14.7311,0.8047,2.2057,0.7153,9.3892,3.9631,2.3750,1.5822,1.0413,2.1252,0.1698,1.1445,2.2409,0.2426,2.5826,0.8594,0.9848,0.2104,4.9611,1.0506,0.6833,4.0114,2.5826,2.2141,2.6902
2018/07/31,1.7995,13.7474,1.8384,0.3411,4.5832,1.7409,3.0590,0.9481,0.5758,0.4140,4.6550,17.4622,2.3716,1.2670,13.2201,0.8229,2.5384,0.6399,9.2475,4.1306,2.2507,1.4592,0.9078,2.2802,0.2017,1.2035,2.2448,0.2390,2.7428,0.9236,1.0254,0.2235,5.1234,1.1447,0.6851,4.3739,2.7640,2.2202,2.8034
2018/08/31,1.8100,12.1987,1.7523,0.3320,4.3424,1.4819,3.0441,0.9621,0.6091,0.3682,3.3958,15.9715,2.2944,1.0251,12.2815,0.8183,2.2072,0.5332,7.8063,3.7408,1.9923,1.4388,0.8855,2.1568,0.2053,1.1969,2.1492,0.2324,2.5789,0.8557,0.9480,0.2028,5.9762,1.1268,0.6848,3.3617,2.6827,2.1482,2.4250
2018/09/28,1.8608,13.0633,1.8609,0.3456,4.5353,1.4622,3.3024,0.9562,0.6048,0.4203,3.6691,15.3317,1.9765,1.0514,13.6008,0.8571,2.1870,0.5916,7.8495,3.9110,2.1141,1.5866,0.9288,2.2812,0.2160,1.3018,2.2334,0.2515,2.7354,0.9275,0.9728,0.2062,6.1279,1.1888,0.7810,3.6090,2.8231,2.2511,2.4954
2018/10/31,1.8852,10.6634,1.8168,0.2842,4.9504,1.1969,2.9953,0.9044,0.5824,0.3433,2.7450,13.9734,1.2887,0.9491,10.1388,1.1693,1.6829,0.4520,6.7426,4.3091,1.7598,1.5313,0.8300,2.2096,0.2102,1.1889,2.1828,0.2367,2.6135,0.8698,0.9561,0.2010,6.5895,1.1830,0.6706,2.5171,2.7513,2.2108,2.2318
2018/11/30,1.8388,10.7818,1.7343,0.2657,4.8668,1.2212,2.9580,0.9403,0.5673,0.3146,3.0087,14.8501,1.3142,1.0365,10.4361,1.2026,1.6356,0.4909,6.8433,4.3183,1.8991,1.4335,0.9053,2.1850,0.2101,1.1863,2.1283,0.2300,2.4742,0.8112,0.9435,0.2156,6.6488,1.2179,0.6141,2.5888,2.5589,2.1454,2.2692
2018/12/28,1.6826,10.9238,1.6291,0.2274,4.6187,1.2690,2.6109,0.8464,0.5555,0.3377,2.5148,11.9686,1.2737,1.0345,10.8981,1.3449,1.5055,0.4950,5.4238,4.0255,1.8234,1.3724,0.8455,2.0479,0.2078,1.0482,2.1064,0.2239,2.4556,0.7347,0.8914,0.2130,6.4114,1.2584,0.5818,2.8228,2.4512,2.1454,2.2746
2019/01/31,1.8360,10.6096,1.6617,0.2407,5.9440,1.3883,2.9626,0.7913,0.5706,0.3368,2.5105,13.4118,1.4880,1.1092,12.7376,1.3640,1.6695,0.5718,4.7045,4.8593,1.9270,1.5152,0.9086,2.1528,0.1929,1.1768,2.2738,0.2143,2.6274,0.7965,0.9950,0.2287,7.5749,1.1914,0.5907,2.2634,2.7206,2.1870,2.3013
2019/02/28,2.0088,11.8646,1.8237,0.2525,7.6530,1.5816,3.2192,0.8115,0.6909,0.3586,3.1103,15.2150,2.1357,1.2852,13.9458,1.4494,1.8227,0.5889,6.9057,6.1271,2.0810,1.5619,1.0934,2.3444,0.2179,1.3081,2.3284,0.2358,2.6692,0.8792,1.2407,0.2298,9.1065,1.3198,0.6318,2.6497,2.7629,2.2821,2.7884
2019/03/29,1.9301,12.8593,1.7707,0.2404,8.0669,2.0884,3.4417,0.8748,0.7246,0.3301,3.0631,16.6125,2.3581,1.2606,14.5681,1.2560,1.5757,0.6115,7.0351,6.7902,2.2403,1.4768,1.1512,2.3851,0.2200,1.4428,2.2702,0.2329,2.5655,0.8705,1.2447,0.2286,8.8691,1.1921,0.5910,2.9105,2.6371,2.2405,3.1255
2019/04/30,1.9305,13.8783,1.7098,0.2302,7.3406,1.5795,3.3939,0.8147,0.7162,0.3769,2.8763,15.6963,2.2552,1.1151,15.7233,1.2603,1.5107,0.5798,6.5367,5.7398,2.2915,1.5172,1.0705,2.4261,0.1948,1.5068,2.0602,0.2145,2.5499,0.9030,1.2404,0.2098,9.3173,1.0980,0.5646,2.9180,2.8067,2.2060,2.9196
2019/05/31,1.7950,13.5855,1.6324,0.2201,6.4134,1.5562,3.3702,0.7344,0.6367,0.3297,2.4454,14.8385,1.8967,1.0515,14.3673,1.3433,1.4956,0.5366,5.3655,4.9679,2.2185,1.4170,0.8922,2.1398,0.1689,1.3826,1.9614,0.1959,2.4621,0.8591,1.0693,0.1920,8.5089,1.0052,0.5448,2.9142,2.6331,2.2003,2.6416
2019/06/28,1.8837,16.4622,1.6965,0.2217,7.5859,1.6864,3.5446,0.7706,0.6614,0.3510,2.5007,15.7552,2.1335,1.1559,15.8847,1.7788,1.5693,0.5835,5.6458,5.8260,2.4698,1.5703,1.0093,2.2275,0.1788,1.5507,2.0141,0.1986,2.5850,0.9112,1.1594,0.1968,11.2136,1.0281,0.5242,3.3382,2.8067,2.1209,2.8630
2019/07/31,1.9144,16.2657,1.6217,0.2136,7.2012,1.8205,3.5363,0.8200,0.6367,0.3419,2.5996,15.9796,2.1928,1.0363,15.3240,1.9377,1.4948,0.5680,5.7309,5.2199,2.3064,1.4802,0.9439,2.3298,0.1745,1.5416,1.9121,0.1938,2.4753,0.9634,1.2154,0.2016,10.2088,1.0014,0.4960,3.4079,2.7803,2.1039,3.0895
2019/08/30,1.7716,15.7798,1.5522,0.1951,6.9312,1.5861,3.3161,0.7763,0.6333,0.3670,2.6022,17.9870,2.2603,0.9148,17.9930,2.0614,1.3542,0.5231,5.8226,5.1446,2.0709,1.4688,0.8314,2.0405,0.1636,1.4764,1.7547,0.1831,2.3166,0.9257,1.1764,0.1772,9.0581,0.9126,0.4589,3.7087,2.5352,2.0018,3.3160
2019/09/30,1.8596,14.9782,1.5540,0.1967,6.9808,1.6815,3.3615,0.8277,0.6505,0.3480,2.3782,18.1286,2.2320,0.9247,18.1190,1.7518,1.4197,0.5030,7.5769,5.3824,2.0615,1.4759,0.8430,2.0833,0.1660,1.4717,1.7676,0.1880,2.3767,0.8539,1.1205,0.1759,9.1202,0.9176,0.4641,3.6147,2.5682,1.9908,3.0052
2019/10/31,1.9243,13.8347,1.5453,0.1944,6.1455,1.5438,3.3399,0.8133,0.6610,0.3444,2.3301,18.3502,2.2646,0.8340,18.0043,1.1961,1.3845,0.5250,8.4883,4.9541,2.0406,1.4797,0.8802,2.1572,0.1589,1.4394,1.8026,0.1738,2.4966,0.8322,1.3020,0.1651,7.4225,0.8673,0.4378,3.6380,2.6094,2.0012,3.1233
2019/11/29,1.8320,13.6315,1.5503,0.1980,6.0634,1.6608,3.3898,0.8145,0.6147,0.3407,2.3017,17.3446,2.4036,0.8174,17.2260,1.1325,1.5041,0.5598,9.2869,4.8276,2.0470,1.3810,0.8961,2.1768,0.1638,1.3659,1.7705,0.1704,2.4460,0.8260,1.2771,0.1610,7.2183,0.8396,0.4162,3.3742,2.5413,1.9633,3.1116
2019/12/31,1.9028,14.2883,1.5855,0.2027,7.1650,1.9556,3.5356,0.9134,0.6341,0.3495,2.4344,17.6717,2.7889,0.8398,18.0499,1.2277,1.7996,0.6611,10.2530,5.4319,2.1769,1.4644,1.0276,2.2817,0.1718,1.3959,1.8091,0.1792,2.4840,0.9125,1.3573,0.1770,8.6390,0.8601,0.4341,3.5816,2.5879,1.9958,3.0775
2020/01/23,1.7471,12.5157,1.5277,0.1960,6.7071,1.8394,3.4415,0.7766,0.6082,0.3313,2.3960,17.7666,2.5774,0.7725,16.0633,1.2221,1.5763,0.6296,12.5984,5.1122,2.1558,1.3866,0.8749,2.1299,0.1596,1.3638,1.7576,0.1677,2.4164,0.8672,1.2557,0.1723,8.0563,0.8143,0.4199,3.3346,2.4948,1.9525,2.9600
2020/02/28,1.6701,11.5691,1.4373,0.1825,6.5668,2.0000,3.1975,0.8202,0.5898,0.3255,2.4601,16.9792,2.3356,0.6903,16.1274,1.2766,1.8016,0.5770,13.7656,4.9928,2.0341,1.2839,0.7911,1.9810,0.1609,1.2155,1.6709,0.1620,2.2390,0.7690,1.1463,0.1692,7.8904,0.7710,0.3775,3.1923,2.3266,1.9200,2.5900
2020/03/31,1.5624,10.7064,1.3855,0.1808,6.6402,1.9851,3.0185,0.7533,0.5575,0.3004,2.9462,17.4777,1.9032,0.6113,16.9513,1.6995,1.8595,0.4882,10.6941,4.2895,2.0904,1.3355,0.6903,1.8229,0.1607,1.0818,1.6484,0.1558,2.1464,0.6634,0.9991,0.1660,6.2901,0.8221,0.3360,2.7328,2.2463,1.8654,2.4726
2020/04/17,1.5701,11.9230,1.4049,0.1861,7.0058,2.2515,3.0727,0.8001,0.5649,0.2686,3.1900,18.3456,2.0356,0.6262,18.7060,1.7980,1.9644,0.5024,12.0176,4.3663,2.0967,1.3182,0.7274,1.8400,0.1616,1.1323,1.6579,0.1691,2.1464,0.6888,1.0643,0.1660,6.6260,0.7958,0.3309,3.3062,2.2499,1.9191,2.4902
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
